Player_X,Closest_Rock_X,Closest_Rock_Y,Delta_X,Action_Taken
174,406,656,-232,1
174,406,662,-232,1
174,406,668,-232,1
174,406,674,-232,1
174,406,680,-232,1
174,406,686,-232,1
174,406,692,-232,1
174,406,698,-232,1
174,406,704,-232,1
174,406,710,-232,1
174,406,716,-232,1
174,406,722,-232,1
174,406,728,-232,1
174,406,734,-232,1
174,406,740,-232,1
174,406,746,-232,1
174,406,752,-232,1
181,406,758,-225,2
188,406,764,-218,2
195,406,770,-211,2
202,406,776,-204,2
209,406,782,-197,2
216,406,788,-190,2
223,406,794,-183,2
223,406,800,-183,1
223,463,506,-240,1
223,463,512,-240,1
223,463,518,-240,1
223,463,524,-240,1
223,463,530,-240,1
223,463,536,-240,1
223,463,542,-240,1
223,463,548,-240,1
223,463,554,-240,1
223,463,560,-240,1
223,463,566,-240,1
223,463,572,-240,1
223,463,578,-240,1
223,463,584,-240,1
223,463,590,-240,1
223,463,596,-240,1
223,463,602,-240,1
223,463,608,-240,1
223,463,614,-240,1
223,463,620,-240,1
223,463,626,-240,1
223,463,632,-240,1
223,463,638,-240,1
223,463,644,-240,1
223,463,650,-240,1
223,463,656,-240,1
223,463,662,-240,1
223,463,668,-240,1
223,463,674,-240,1
223,463,680,-240,1
223,463,686,-240,1
223,463,692,-240,1
223,463,698,-240,1
223,463,704,-240,1
223,463,710,-240,1
223,463,716,-240,1
223,463,722,-240,1
223,463,728,-240,1
223,37,584,186,1
223,37,590,186,1
223,37,596,186,1
223,37,602,186,1
223,37,608,186,1
223,37,614,186,1
223,37,620,186,1
223,37,626,186,1
223,37,632,186,1
223,37,638,186,1
223,37,644,186,1
223,37,650,186,1
223,37,656,186,1
223,37,662,186,1
223,37,668,186,1
223,37,674,186,1
223,37,680,186,1
223,37,686,186,1
223,37,692,186,1
223,37,698,186,1
223,37,704,186,1
223,37,710,186,1
223,37,716,186,1
223,37,722,186,1
223,37,728,186,1
223,37,734,186,1
223,37,740,186,1
223,37,746,186,1
223,37,752,186,1
223,37,758,186,1
223,37,764,186,1
216,37,770,179,0
209,37,776,172,0
202,37,782,165,0
195,37,788,158,0
188,37,794,151,0
181,37,800,144,0
174,398,656,-224,0
174,398,662,-224,1
174,398,668,-224,1
174,398,674,-224,1
174,398,680,-224,1
174,398,686,-224,1
174,398,692,-224,1
174,398,698,-224,1
174,313,554,-139,1
174,313,560,-139,1
174,313,566,-139,1
174,313,572,-139,1
174,313,578,-139,1
174,313,584,-139,1
174,313,590,-139,1
174,313,596,-139,1
174,313,602,-139,1
174,313,608,-139,1
174,313,614,-139,1
174,313,620,-139,1
174,313,626,-139,1
174,313,632,-139,1
174,313,638,-139,1
174,313,644,-139,1
174,313,650,-139,1
174,313,656,-139,1
174,313,662,-139,1
174,313,668,-139,1
174,313,674,-139,1
174,313,680,-139,1
174,313,686,-139,1
174,313,692,-139,1
174,313,698,-139,1
174,313,704,-139,1
174,313,710,-139,1
174,313,716,-139,1
174,313,722,-139,1
174,313,728,-139,1
174,313,734,-139,1
174,313,740,-139,1
174,313,746,-139,1
174,313,752,-139,1
174,313,758,-139,1
174,313,764,-139,1
174,313,770,-139,1
174,313,776,-139,1
174,313,782,-139,1
174,313,788,-139,1
174,313,794,-139,1
174,313,800,-139,1
174,64,506,110,1
181,64,512,117,2
188,64,518,124,2
195,64,524,131,2
202,64,530,138,2
209,64,536,145,2
216,64,542,152,2
216,64,548,152,1
216,64,554,152,1
216,64,560,152,1
216,64,566,152,1
216,64,572,152,1
216,64,578,152,1
216,64,584,152,1
223,64,590,159,2
230,64,596,166,2
237,64,602,173,2
244,64,608,180,2
251,64,614,187,2
258,469,770,-211,2
265,469,776,-204,2
272,469,782,-197,2
279,469,788,-190,2
286,469,794,-183,2
293,469,800,-176,2
300,264,506,36,2
307,264,512,43,2
314,264,518,50,2
321,264,524,57,2
328,264,530,64,2
335,264,536,71,2
342,264,542,78,2
349,264,548,85,2
356,264,554,92,2
363,264,560,99,2
370,264,566,106,2
377,264,572,113,2
384,264,578,120,2
391,264,584,127,2
398,264,590,134,2
405,264,596,141,2
412,264,602,148,2
419,264,608,155,2
426,264,614,162,2
426,264,620,162,1
426,264,626,162,1
426,264,632,162,1
426,264,638,162,1
426,264,644,162,1
426,264,650,162,1
426,264,656,162,1
426,264,662,162,1
426,264,668,162,1
426,264,674,162,1
426,264,680,162,1
426,264,686,162,1
426,264,692,162,1
426,264,698,162,1
426,264,704,162,1
426,264,710,162,1
426,264,716,162,1
426,264,722,162,1
426,264,728,162,1
426,264,734,162,1
426,264,740,162,1
426,264,746,162,1
426,264,752,162,1
426,264,758,162,1
426,264,764,162,1
426,303,620,123,1
426,303,626,123,1
426,303,632,123,1
426,303,638,123,1
426,303,644,123,1
426,303,650,123,1
426,303,656,123,1
426,303,662,123,1
426,303,668,123,1
426,303,674,123,1
426,303,680,123,1
426,303,686,123,1
426,303,692,123,1
426,303,698,123,1
426,303,704,123,1
426,303,710,123,1
426,303,716,123,1
426,303,722,123,1
426,303,728,123,1
426,303,734,123,1
426,303,740,123,1
426,303,746,123,1
426,303,752,123,1
426,303,758,123,1
426,303,764,123,1
426,303,770,123,1
426,303,776,123,1
426,303,782,123,1
426,303,788,123,1
426,303,794,123,1
426,303,800,123,1
419,403,506,16,0
412,403,512,9,0
405,403,518,2,0
398,403,524,-5,0
391,403,530,-12,0
384,403,536,-19,0
377,403,542,-26,0
370,403,548,-33,0
363,403,554,-40,0
356,403,560,-47,0
349,403,566,-54,0
342,403,572,-61,0
335,403,578,-68,0
328,403,584,-75,0
321,403,590,-82,0
314,403,596,-89,0
307,403,602,-96,0
300,403,608,-103,0
293,403,614,-110,0
286,403,620,-117,0
279,403,626,-124,0
272,403,632,-131,0
265,403,638,-138,0
258,403,644,-145,0
251,403,650,-152,0
251,403,656,-152,1
251,403,662,-152,1
251,403,668,-152,1
251,403,674,-152,1
251,403,680,-152,1
251,403,686,-152,1
251,403,692,-152,1
251,403,698,-152,1
251,403,704,-152,1
251,403,710,-152,1
251,403,716,-152,1
251,403,722,-152,1
251,403,728,-152,1
251,403,734,-152,1
251,403,740,-152,1
251,403,746,-152,1
251,403,752,-152,1
251,403,758,-152,1
251,403,764,-152,1
251,403,770,-152,1
251,403,776,-152,1
251,403,782,-152,1
251,403,788,-152,1
251,403,794,-152,1
251,403,800,-152,1
251,530,656,-279,1
251,530,662,-279,1
251,530,668,-279,1
251,530,674,-279,1
251,530,680,-279,1
251,530,686,-279,1
251,530,692,-279,1
251,530,698,-279,1
251,530,704,-279,1
251,530,710,-279,1
258,530,716,-272,2
265,530,722,-265,2
272,530,728,-258,2
279,530,734,-251,2
286,530,740,-244,2
293,530,746,-237,2
300,530,752,-230,2
307,530,758,-223,2
314,530,764,-216,2
321,530,770,-209,2
328,530,776,-202,2
335,530,782,-195,2
342,530,788,-188,2
342,530,794,-188,1
342,530,800,-188,1
342,536,656,-194,1
342,536,662,-194,1
342,536,668,-194,1
342,536,674,-194,1
342,536,680,-194,1
342,536,686,-194,1
342,536,692,-194,1
342,536,698,-194,1
342,536,704,-194,1
342,249,560,93,1
342,249,566,93,1
342,249,572,93,1
342,249,578,93,1
342,249,584,93,1
342,249,590,93,1
342,249,596,93,1
342,249,602,93,1
342,249,608,93,1
342,249,614,93,1
349,249,620,100,2
356,249,626,107,2
363,249,632,114,2
370,249,638,121,2
377,249,644,128,2
384,249,650,135,2
391,249,656,142,2
398,249,662,149,2
405,249,668,156,2
412,249,674,163,2
419,249,680,170,2
419,249,686,170,1
419,249,692,170,1
419,249,698,170,1
419,249,704,170,1
419,249,710,170,1
419,249,716,170,1
419,249,722,170,1
419,249,728,170,1
419,249,734,170,1
419,249,740,170,1
419,249,746,170,1
419,249,752,170,1
419,249,758,170,1
419,249,764,170,1
419,249,770,170,1
419,249,776,170,1
419,249,782,170,1
419,249,788,170,1
419,249,794,170,1
419,249,800,170,1
426,345,506,81,2
433,345,512,88,2
440,345,518,95,2
447,345,524,102,2
454,345,530,109,2
461,345,536,116,2
468,345,542,123,2
468,345,548,123,1
468,345,554,123,1
468,345,560,123,1
468,345,566,123,1
468,345,572,123,1
468,345,578,123,1
468,345,584,123,1
468,345,590,123,1
468,345,596,123,1
468,345,602,123,1
468,345,608,123,1
468,345,614,123,1
468,345,620,123,1
468,345,626,123,1
468,345,632,123,1
468,345,638,123,1
468,345,644,123,1
468,345,650,123,1
468,345,656,123,1
468,345,662,123,1
468,345,668,123,1
468,345,674,123,1
468,345,680,123,1
468,345,686,123,1
468,345,692,123,1
468,345,698,123,1
468,345,704,123,1
468,345,710,123,1
468,345,716,123,1
468,345,722,123,1
468,345,728,123,1
468,345,734,123,1
468,345,740,123,1
468,345,746,123,1
468,345,752,123,1
468,345,758,123,1
468,345,764,123,1
468,345,770,123,1
468,345,776,123,1
468,345,782,123,1
468,345,788,123,1
468,345,794,123,1
468,345,800,123,1
468,296,656,172,1
468,296,662,172,1
468,296,668,172,1
468,296,674,172,1
468,296,680,172,1
461,296,686,165,0
454,296,692,158,0
447,296,698,151,0
440,296,704,144,0
433,296,710,137,0
426,296,716,130,0
419,296,722,123,0
412,296,728,116,0
412,296,734,116,1
412,296,740,116,1
412,296,746,116,1
412,296,752,116,1
412,296,758,116,1
412,296,764,116,1
412,296,770,116,1
412,296,776,116,1
412,486,632,-74,1
405,486,638,-81,0
398,296,794,102,0
391,296,800,95,0
384,486,656,-102,0
377,486,662,-109,0
370,486,668,-116,0
363,486,674,-123,0
356,486,680,-130,0
349,486,686,-137,0
342,486,692,-144,0
335,486,698,-151,0
328,486,704,-158,0
321,486,710,-165,0
321,486,716,-165,1
321,486,722,-165,1
321,486,728,-165,1
321,486,734,-165,1
321,486,740,-165,1
321,410,596,-89,1
321,410,602,-89,1
321,410,608,-89,1
321,410,614,-89,1
314,410,620,-96,0
307,410,626,-103,0
300,410,632,-110,0
293,410,638,-117,0
286,410,644,-124,0
279,410,650,-131,0
272,410,656,-138,0
265,410,662,-145,0
258,410,668,-152,0
258,410,674,-152,1
258,410,680,-152,1
258,410,686,-152,1
258,410,692,-152,1
258,410,698,-152,1
258,410,704,-152,1
258,410,710,-152,1
258,410,716,-152,1
258,410,722,-152,1
258,410,728,-152,1
258,410,734,-152,1
258,410,740,-152,1
258,410,746,-152,1
258,410,752,-152,1
258,410,758,-152,1
258,159,614,99,1
258,159,620,99,1
258,159,626,99,1
258,159,632,99,1
258,159,638,99,1
258,159,644,99,1
258,159,650,99,1
258,159,656,99,1
258,159,662,99,1
258,159,668,99,1
258,159,674,99,1
258,159,680,99,1
258,159,686,99,1
258,159,692,99,1
258,159,698,99,1
258,159,704,99,1
258,159,710,99,1
258,159,716,99,1
258,159,722,99,1
258,159,728,99,1
258,159,734,99,1
258,159,740,99,1
258,159,746,99,1
258,159,752,99,1
258,159,758,99,1
258,159,764,99,1
258,159,770,99,1
258,159,776,99,1
258,159,782,99,1
258,159,788,99,1
258,159,794,99,1
258,159,800,99,1
258,16,656,242,1
258,16,662,242,1
258,16,668,242,1
258,16,674,242,1
258,16,680,242,1
258,16,686,242,1
258,16,692,242,1
258,16,698,242,1
258,16,704,242,1
258,16,710,242,1
258,16,716,242,1
258,16,722,242,1
258,16,728,242,1
251,16,734,235,0
244,16,740,228,0
237,16,746,221,0
237,16,752,221,1
237,53,608,184,1
237,53,614,184,1
237,53,620,184,1
237,53,626,184,1
244,53,632,191,2
251,53,638,198,2
258,53,644,205,2
265,53,650,212,2
272,53,656,219,2
279,202,512,77,2
286,202,518,84,2
293,202,524,91,2
300,202,530,98,2
307,202,536,105,2
307,202,542,105,1
307,202,548,105,1
307,202,554,105,1
307,202,560,105,1
307,202,566,105,1
307,202,572,105,1
307,202,578,105,1
307,202,584,105,1
307,202,590,105,1
307,202,596,105,1
307,202,602,105,1
307,202,608,105,1
307,202,614,105,1
307,202,620,105,1
307,202,626,105,1
307,202,632,105,1
307,202,638,105,1
307,202,644,105,1
307,202,650,105,1
307,202,656,105,1
307,202,662,105,1
307,202,668,105,1
307,202,674,105,1
307,202,680,105,1
307,202,686,105,1
307,202,692,105,1
307,202,698,105,1
307,202,704,105,1
307,202,710,105,1
307,202,716,105,1
307,202,722,105,1
307,202,728,105,1
307,202,734,105,1
307,202,740,105,1
307,202,746,105,1
307,202,752,105,1
307,202,758,105,1
307,202,764,105,1
307,202,770,105,1
307,202,776,105,1
307,202,782,105,1
307,202,788,105,1
300,202,794,98,0
293,202,800,91,0
286,476,656,-190,0
279,476,662,-197,0
272,476,668,-204,0
265,476,674,-211,0
258,476,680,-218,0
258,476,686,-218,1
258,476,692,-218,1
258,476,698,-218,1
258,476,704,-218,1
258,476,710,-218,1
258,476,716,-218,1
258,476,722,-218,1
258,476,728,-218,1
258,476,734,-218,1
258,476,740,-218,1
258,476,746,-218,1
258,476,752,-218,1
258,476,758,-218,1
258,476,764,-218,1
258,66,620,192,1
258,66,626,192,1
258,66,632,192,1
258,66,638,192,1
258,66,644,192,1
258,66,650,192,1
258,66,656,192,1
258,66,662,192,1
258,66,668,192,1
258,66,674,192,1
258,66,680,192,1
258,66,686,192,1
258,66,692,192,1
258,66,698,192,1
258,66,704,192,1
258,66,710,192,1
258,66,716,192,1
258,66,722,192,1
258,66,728,192,1
258,66,734,192,1
258,66,740,192,1
258,66,746,192,1
258,66,752,192,1
258,66,758,192,1
258,66,764,192,1
258,66,770,192,1
258,66,776,192,1
258,66,782,192,1
258,66,788,192,1
258,66,794,192,1
258,66,800,192,1
258,296,506,-38,1
258,296,512,-38,1
258,296,518,-38,1
251,296,524,-45,0
244,296,530,-52,0
237,296,536,-59,0
230,296,542,-66,0
223,296,548,-73,0
216,296,554,-80,0
209,296,560,-87,0
202,296,566,-94,0
195,296,572,-101,0
188,296,578,-108,0
181,296,584,-115,0
174,296,590,-122,0
167,296,596,-129,0
160,296,602,-136,0
160,296,608,-136,1
160,296,614,-136,1
160,296,620,-136,1
160,296,626,-136,1
160,296,632,-136,1
160,296,638,-136,1
160,296,644,-136,1
160,296,650,-136,1
160,296,656,-136,1
160,296,662,-136,1
160,296,668,-136,1
160,296,674,-136,1
160,296,680,-136,1
160,296,686,-136,1
160,296,692,-136,1
160,296,698,-136,1
160,296,704,-136,1
160,296,710,-136,1
160,296,716,-136,1
160,296,722,-136,1
160,296,728,-136,1
160,296,734,-136,1
160,296,740,-136,1
160,296,746,-136,1
160,296,752,-136,1
160,296,758,-136,1
160,296,764,-136,1
160,296,770,-136,1
160,296,776,-136,1
160,296,782,-136,1
160,296,788,-136,1
167,296,794,-129,2
174,296,800,-122,2
181,12,656,169,2
188,12,662,176,2
195,12,668,183,2
202,12,674,190,2
209,12,680,197,2
209,12,686,197,1
209,12,692,197,1
209,12,698,197,1
209,12,704,197,1
209,12,710,197,1
209,12,716,197,1
209,12,722,197,1
209,12,728,197,1
209,12,734,197,1
209,12,740,197,1
209,12,746,197,1
209,12,752,197,1
209,12,758,197,1
209,12,764,197,1
209,12,770,197,1
216,37,626,179,2
223,37,632,186,2
230,37,638,193,2
237,37,644,200,2
244,37,650,207,2
251,37,656,214,2
258,37,662,221,2
265,37,668,228,2
272,37,674,235,2
279,37,680,242,2
286,37,686,249,2
293,37,692,256,2
293,37,698,256,1
293,37,704,256,1
293,37,710,256,1
293,37,716,256,1
293,37,722,256,1
293,37,728,256,1
293,37,734,256,1
293,37,740,256,1
293,37,746,256,1
293,37,752,256,1
293,37,758,256,1
293,37,764,256,1
293,37,770,256,1
293,37,776,256,1
293,37,782,256,1
293,37,788,256,1
293,37,794,256,1
293,37,800,256,1
293,558,656,-265,1
293,558,662,-265,1
293,558,668,-265,1
293,558,674,-265,1
293,558,680,-265,1
293,558,686,-265,1
293,558,692,-265,1
293,558,698,-265,1
293,558,704,-265,1
293,558,710,-265,1
293,558,716,-265,1
293,558,722,-265,1
293,558,728,-265,1
293,558,734,-265,1
293,558,740,-265,1
293,558,746,-265,1
293,558,752,-265,1
293,558,758,-265,1
293,558,764,-265,1
293,558,770,-265,1
293,558,776,-265,1
293,558,782,-265,1
293,558,788,-265,1
293,558,794,-265,1
293,558,800,-265,1
293,451,506,-158,1
293,451,512,-158,1
293,451,518,-158,1
293,451,524,-158,1
293,451,530,-158,1
293,451,536,-158,1
293,451,542,-158,1
293,451,548,-158,1
293,451,554,-158,1
293,451,560,-158,1
293,451,566,-158,1
293,451,572,-158,1
293,451,578,-158,1
293,451,584,-158,1
293,451,590,-158,1
293,451,596,-158,1
293,451,602,-158,1
293,451,608,-158,1
293,451,614,-158,1
293,451,620,-158,1
293,451,626,-158,1
293,451,632,-158,1
293,451,638,-158,1
293,451,644,-158,1
293,451,650,-158,1
293,451,656,-158,1
293,451,662,-158,1
293,451,668,-158,1
293,451,674,-158,1
293,451,680,-158,1
293,451,686,-158,1
293,451,692,-158,1
293,451,698,-158,1
293,451,704,-158,1
293,451,710,-158,1
293,451,716,-158,1
293,451,722,-158,1
293,451,728,-158,1
293,451,734,-158,1
293,451,740,-158,1
293,451,746,-158,1
293,451,752,-158,1
293,451,758,-158,1
293,451,764,-158,1
293,451,770,-158,1
293,451,776,-158,1
293,451,782,-158,1
293,451,788,-158,1
293,451,794,-158,1
300,451,800,-151,2
307,144,656,163,2
314,144,662,170,2
321,144,668,177,2
328,144,674,184,2
335,144,680,191,2
342,144,686,198,2
349,144,692,205,2
356,144,698,212,2
356,144,704,212,1
356,144,710,212,1
356,144,716,212,1
356,144,722,212,1
356,144,728,212,1
356,144,734,212,1
363,144,740,219,2
370,144,746,226,2
377,144,752,233,2
384,144,758,240,2
391,144,764,247,2
398,144,770,254,2
405,344,476,61,2
412,344,482,68,2
419,344,488,75,2
426,344,494,82,2
433,344,500,89,2
440,344,506,96,2
447,344,512,103,2
454,344,518,110,2
461,344,524,117,2
461,344,530,117,1
461,344,536,117,1
461,344,542,117,1
461,344,548,117,1
461,344,554,117,1
461,344,560,117,1
461,344,566,117,1
461,344,572,117,1
461,344,578,117,1
461,344,584,117,1
461,344,590,117,1
461,344,596,117,1
461,344,602,117,1
461,344,608,117,1
461,344,614,117,1
461,344,620,117,1
461,344,626,117,1
461,344,632,117,1
461,344,638,117,1
461,344,644,117,1
461,344,650,117,1
461,344,656,117,1
461,344,662,117,1
461,344,668,117,1
461,344,674,117,1
461,344,680,117,1
461,344,686,117,1
461,344,692,117,1
461,344,698,117,1
461,344,704,117,1
461,344,710,117,1
461,344,716,117,1
461,344,722,117,1
461,344,728,117,1
461,344,734,117,1
461,344,740,117,1
461,344,746,117,1
461,344,752,117,1
461,344,758,117,1
461,344,764,117,1
461,344,770,117,1
461,344,776,117,1
461,344,782,117,1
461,344,788,117,1
461,344,794,117,1
461,344,800,117,1
461,226,506,235,1
461,226,512,235,1
461,226,518,235,1
461,226,524,235,1
461,226,530,235,1
461,226,536,235,1
461,226,542,235,1
461,226,548,235,1
461,226,554,235,1
461,226,560,235,1
461,226,566,235,1
461,226,572,235,1
461,226,578,235,1
461,226,584,235,1
461,226,590,235,1
461,226,596,235,1
461,226,602,235,1
461,226,608,235,1
461,226,614,235,1
461,226,620,235,1
461,226,626,235,1
461,226,632,235,1
461,226,638,235,1
461,226,644,235,1
461,226,650,235,1
461,226,656,235,1
461,226,662,235,1
461,226,668,235,1
461,226,674,235,1
461,226,680,235,1
461,226,686,235,1
461,226,692,235,1
461,226,698,235,1
461,226,704,235,1
461,226,710,235,1
461,226,716,235,1
461,226,722,235,1
461,226,728,235,1
461,226,734,235,1
461,226,740,235,1
461,226,746,235,1
461,226,752,235,1
461,226,758,235,1
461,226,764,235,1
461,226,770,235,1
461,226,776,235,1
461,226,782,235,1
461,226,788,235,1
454,226,794,228,0
447,226,800,221,0
440,507,356,-67,0
433,507,362,-74,0
426,61,668,365,0
419,61,674,358,0
412,61,680,351,0
405,61,686,344,0
398,61,692,337,0
391,61,698,330,0
384,61,704,323,0
377,61,710,316,0
370,61,716,309,0
370,61,722,309,1
370,61,728,309,1
370,99,584,271,1
370,99,590,271,1
370,99,596,271,1
370,99,602,271,1
370,99,608,271,1
370,99,614,271,1
370,99,620,271,1
370,507,476,-137,1
370,507,482,-137,1
370,507,488,-137,1
370,507,494,-137,1
370,507,500,-137,1
370,507,506,-137,1
363,507,512,-144,0
356,507,518,-151,0
349,99,674,250,0
342,99,680,243,0
335,99,686,236,0
328,99,692,229,0
321,99,698,222,0
314,99,704,215,0
307,99,710,208,0
307,99,716,208,1
307,99,722,208,1
307,99,728,208,1
307,99,734,208,1
307,99,740,208,1
307,99,746,208,1
307,99,752,208,1
307,99,758,208,1
307,99,764,208,1
307,99,770,208,1
307,99,776,208,1
307,99,782,208,1
307,99,788,208,1
307,99,794,208,1
307,507,650,-200,1
307,507,656,-200,1
307,507,662,-200,1
307,507,668,-200,1
300,507,674,-207,0
293,368,530,-75,0
286,368,536,-82,0
279,368,542,-89,0
272,368,548,-96,0
265,368,554,-103,0
258,368,560,-110,0
251,368,566,-117,0
244,368,572,-124,0
237,368,578,-131,0
230,368,584,-138,0
223,368,590,-145,0
216,368,596,-152,0
209,368,602,-159,0
202,368,608,-166,0
195,368,614,-173,0
188,368,620,-180,0
181,368,626,-187,0
174,368,632,-194,0
167,368,638,-201,0
160,368,644,-208,0
153,368,650,-215,0
146,368,656,-222,0
146,368,662,-222,1
146,232,518,-86,1
146,232,524,-86,1
146,232,530,-86,1
146,232,536,-86,1
146,232,542,-86,1
146,232,548,-86,1
146,232,554,-86,1
146,232,560,-86,1
146,232,566,-86,1
146,232,572,-86,1
146,232,578,-86,1
146,232,584,-86,1
146,232,590,-86,1
146,232,596,-86,1
146,232,602,-86,1
146,232,608,-86,1
139,232,614,-93,0
132,232,620,-100,0
125,232,626,-107,0
118,232,632,-114,0
111,232,638,-121,0
104,232,644,-128,0
97,232,650,-135,0
97,232,656,-135,1
97,232,662,-135,1
97,232,668,-135,1
97,232,674,-135,1
97,232,680,-135,1
97,232,686,-135,1
97,232,692,-135,1
97,232,698,-135,1
97,232,704,-135,1
97,232,710,-135,1
97,232,716,-135,1
97,232,722,-135,1
97,232,728,-135,1
97,232,734,-135,1
97,232,740,-135,1
97,232,746,-135,1
97,232,752,-135,1
97,232,758,-135,1
97,232,764,-135,1
97,232,770,-135,1
97,232,776,-135,1
97,232,782,-135,1
97,232,788,-135,1
97,232,794,-135,1
97,232,800,-135,1
97,201,506,-104,1
97,201,512,-104,1
97,201,518,-104,1
97,201,524,-104,1
97,201,530,-104,1
97,201,536,-104,1
97,201,542,-104,1
97,201,548,-104,1
97,201,554,-104,1
97,201,560,-104,1
97,201,566,-104,1
97,201,572,-104,1
97,201,578,-104,1
97,201,584,-104,1
97,201,590,-104,1
97,201,596,-104,1
97,201,602,-104,1
97,201,608,-104,1
97,201,614,-104,1
97,201,620,-104,1
97,201,626,-104,1
97,201,632,-104,1
97,201,638,-104,1
97,201,644,-104,1
97,201,650,-104,1
97,201,656,-104,1
97,201,662,-104,1
97,201,668,-104,1
97,201,674,-104,1
97,201,680,-104,1
97,201,686,-104,1
97,201,692,-104,1
97,201,698,-104,1
97,201,704,-104,1
97,201,710,-104,1
97,201,716,-104,1
97,201,722,-104,1
97,201,728,-104,1
97,201,734,-104,1
97,201,740,-104,1
97,201,746,-104,1
97,201,752,-104,1
97,201,758,-104,1
97,201,764,-104,1
97,201,770,-104,1
97,201,776,-104,1
97,201,782,-104,1
97,201,788,-104,1
97,201,794,-104,1
97,201,800,-104,1
97,345,656,-248,1
97,345,662,-248,1
97,345,668,-248,1
97,345,674,-248,1
97,249,530,-152,1
97,249,536,-152,1
97,249,542,-152,1
97,249,548,-152,1
97,249,554,-152,1
97,249,560,-152,1
97,249,566,-152,1
97,249,572,-152,1
97,249,578,-152,1
97,249,584,-152,1
97,249,590,-152,1
97,249,596,-152,1
97,249,602,-152,1
97,249,608,-152,1
97,249,614,-152,1
97,249,620,-152,1
97,249,626,-152,1
97,249,632,-152,1
97,249,638,-152,1
97,249,644,-152,1
97,249,650,-152,1
97,249,656,-152,1
90,249,662,-159,0
83,249,668,-166,0
76,249,674,-173,0
69,249,680,-180,0
69,249,686,-180,1
69,249,692,-180,1
69,249,698,-180,1
69,249,704,-180,1
69,249,710,-180,1
69,249,716,-180,1
69,249,722,-180,1
69,249,728,-180,1
69,249,734,-180,1
69,249,740,-180,1
69,249,746,-180,1
69,249,752,-180,1
69,249,758,-180,1
69,206,614,-137,1
69,206,620,-137,1
69,206,626,-137,1
69,206,632,-137,1
69,206,638,-137,1
69,206,644,-137,1
69,206,650,-137,1
62,206,656,-144,0
55,206,662,-151,0
48,206,668,-158,0
41,206,674,-165,0
34,206,680,-172,0
27,206,686,-179,0
20,206,692,-186,0
20,206,698,-186,1
20,206,704,-186,1
20,206,710,-186,1
20,206,716,-186,1
20,206,722,-186,1
20,206,728,-186,1
20,206,734,-186,1
20,137,590,-117,1
20,137,596,-117,1
20,137,602,-117,1
20,137,608,-117,1
20,137,614,-117,1
20,137,620,-117,1
20,137,626,-117,1
20,137,632,-117,1
20,137,638,-117,1
20,137,644,-117,1
20,137,650,-117,1
20,137,656,-117,1
20,137,662,-117,1
20,137,668,-117,1
20,137,674,-117,1
20,137,680,-117,1
20,137,686,-117,1
20,137,692,-117,1
20,137,698,-117,1
20,137,704,-117,1
20,137,710,-117,1
20,137,716,-117,1
20,137,722,-117,1
20,137,728,-117,1
20,137,734,-117,1
20,137,740,-117,1
20,137,746,-117,1
20,137,752,-117,1
20,137,758,-117,1
20,137,764,-117,1
20,137,770,-117,1
20,137,776,-117,1
20,137,782,-117,1
20,137,788,-117,1
20,137,794,-117,1
20,137,800,-117,1
27,54,506,-27,2
34,54,512,-20,2
41,54,518,-13,2
48,54,524,-6,2
55,54,530,1,2
62,54,536,8,2
69,54,542,15,2
76,54,548,22,2
83,54,554,29,2
90,54,560,36,2
97,54,566,43,2
104,54,572,50,2
111,54,578,57,2
118,54,584,64,2
125,54,590,71,2
125,54,596,71,1
125,54,602,71,1
125,54,608,71,1
125,54,614,71,1
125,54,620,71,1
125,54,626,71,1
125,54,632,71,1
125,54,638,71,1
125,54,644,71,1
132,54,650,78,2
139,54,656,85,2
146,54,662,92,2
153,54,668,99,2
160,54,674,106,2
167,54,680,113,2
174,54,686,120,2
181,54,692,127,2
181,54,698,127,1
181,54,704,127,1
181,54,710,127,1
181,54,716,127,1
181,54,722,127,1
181,54,728,127,1
181,54,734,127,1
181,54,740,127,1
181,54,746,127,1
181,54,752,127,1
181,54,758,127,1
181,54,764,127,1
181,54,770,127,1
181,54,776,127,1
181,54,782,127,1
181,54,788,127,1
181,54,794,127,1
181,54,800,127,1
181,309,656,-128,1
181,309,662,-128,1
181,309,668,-128,1
181,309,674,-128,1
181,309,680,-128,1
181,309,686,-128,1
181,309,692,-128,1
181,309,698,-128,1
181,309,704,-128,1
181,309,710,-128,1
181,309,716,-128,1
181,309,722,-128,1
181,309,728,-128,1
181,309,734,-128,1
181,309,740,-128,1
181,309,746,-128,1
181,309,752,-128,1
181,309,758,-128,1
181,125,614,56,1
188,125,620,63,2
195,309,776,-114,2
202,309,782,-107,2
209,309,788,-100,2
209,309,794,-100,1
209,125,650,84,1
209,125,656,84,1
209,125,662,84,1
209,125,668,84,1
209,125,674,84,1
209,125,680,84,1
209,125,686,84,1
216,125,692,91,2
223,125,698,98,2
230,125,704,105,2
237,125,710,112,2
244,125,716,119,2
251,125,722,126,2
258,125,728,133,2
265,125,734,140,2
272,125,740,147,2
279,125,746,154,2
286,125,752,161,2
293,125,758,168,2
300,125,764,175,2
300,125,770,175,1
300,125,776,175,1
300,125,782,175,1
300,125,788,175,1
300,125,794,175,1
300,125,800,175,1
300,76,656,224,1
300,76,662,224,1
300,76,668,224,1
300,76,674,224,1
300,76,680,224,1
300,76,686,224,1
